Datetime,Open,High,Low,Close,Adj Close,Volume
2024-07-26 09:30:00-04:00,542.280029296875,542.4299926757812,541.489990234375,541.6900024414062,541.6900024414062,2809947
2024-07-26 09:31:00-04:00,541.6699829101562,541.8099975585938,541.52001953125,541.5599975585938,541.5599975585938,129837
2024-07-26 09:32:00-04:00,541.5422973632812,542.280029296875,541.5399780273438,542.2199096679688,542.2199096679688,173648
2024-07-26 09:33:00-04:00,542.2000122070312,542.4094848632812,542.0349731445312,542.1599731445312,542.1599731445312,127530
2024-07-26 09:34:00-04:00,542.1199951171875,542.2100219726562,541.8400268554688,541.969970703125,541.969970703125,181089
2024-07-26 09:35:00-04:00,541.9600219726562,542.4849853515625,541.9299926757812,542.22998046875,542.22998046875,190067
2024-07-26 09:36:00-04:00,542.219970703125,542.510009765625,542.080078125,542.489990234375,542.489990234375,120717
2024-07-26 09:37:00-04:00,542.5,543.0399780273438,542.489990234375,542.6699829101562,542.6699829101562,207171
2024-07-26 09:38:00-04:00,542.6699829101562,542.9400024414062,542.6627197265625,542.8599853515625,542.8599853515625,182502
2024-07-26 09:39:00-04:00,542.8200073242188,542.9500122070312,542.719970703125,542.9400024414062,542.9400024414062,111569
2024-07-26 09:40:00-04:00,542.9099731445312,543.1400146484375,542.4299926757812,542.4299926757812,542.4299926757812,112348
2024-07-26 09:41:00-04:00,542.3300170898438,542.5599975585938,542.22998046875,542.3300170898438,542.3300170898438,140322
2024-07-26 09:42:00-04:00,542.3400268554688,542.3400268554688,541.97998046875,542.1500244140625,542.1500244140625,137723
2024-07-26 09:43:00-04:00,542.1300048828125,542.6500244140625,542.010009765625,542.6400146484375,542.6400146484375,165582
2024-07-26 09:44:00-04:00,542.6599731445312,543.1099853515625,542.6599731445312,543.0,543.0,127050
2024-07-26 09:45:00-04:00,543.0,543.0900268554688,542.8200073242188,543.0599975585938,543.0599975585938,129218
2024-07-26 09:46:00-04:00,543.0399780273438,543.1799926757812,542.7108154296875,542.75,542.75,129537
2024-07-26 09:47:00-04:00,542.739990234375,542.8900146484375,542.3599853515625,542.4299926757812,542.4299926757812,127773
2024-07-26 09:48:00-04:00,542.4400024414062,542.6400146484375,542.27001953125,542.5999755859375,542.5999755859375,80468
2024-07-26 09:49:00-04:00,542.6199951171875,542.7399291992188,542.2100219726562,542.22998046875,542.22998046875,59923
2024-07-26 09:50:00-04:00,542.27001953125,542.6599731445312,542.239990234375,542.4500122070312,542.4500122070312,99211
2024-07-26 09:51:00-04:00,542.4600219726562,542.6599731445312,542.260009765625,542.530029296875,542.530029296875,75253
2024-07-26 09:52:00-04:00,542.510009765625,542.9099731445312,542.510009765625,542.75,542.75,64677
2024-07-26 09:53:00-04:00,542.739990234375,542.869873046875,542.260009765625,542.330078125,542.330078125,73010
2024-07-26 09:54:00-04:00,542.3599853515625,542.3599853515625,542.1199951171875,542.2849731445312,542.2849731445312,124854
2024-07-26 09:55:00-04:00,542.2999877929688,542.5800170898438,542.27001953125,542.5700073242188,542.5700073242188,85814
2024-07-26 09:56:00-04:00,542.5800170898438,542.77001953125,542.489990234375,542.52001953125,542.52001953125,77474
2024-07-26 09:57:00-04:00,542.719970703125,542.9000244140625,542.510009765625,542.719970703125,542.719970703125,58202
2024-07-26 09:58:00-04:00,542.72998046875,542.8900146484375,542.6511840820312,542.7999877929688,542.7999877929688,92781
2024-07-26 09:59:00-04:00,542.8099975585938,543.0399780273438,542.75,542.9000244140625,542.9000244140625,66901
2024-07-26 10:00:00-04:00,542.8800048828125,543.5700073242188,542.4199829101562,543.5700073242188,543.5700073242188,513592
2024-07-26 10:01:00-04:00,543.5800170898438,543.8699951171875,543.4099731445312,543.6199951171875,543.6199951171875,158656
2024-07-26 10:02:00-04:00,543.6599731445312,543.9404296875,543.6400146484375,543.75,543.75,102902
2024-07-26 10:03:00-04:00,543.760009765625,543.9299926757812,543.6400146484375,543.7100219726562,543.7100219726562,91536
2024-07-26 10:04:00-04:00,543.72998046875,543.75,543.239990234375,543.3099975585938,543.3099975585938,116515
2024-07-26 10:05:00-04:00,543.2899780273438,543.4000244140625,542.8309936523438,542.9249877929688,542.9249877929688,138616
2024-07-26 10:06:00-04:00,542.9099731445312,542.9099731445312,542.4299926757812,542.75,542.75,115923
2024-07-26 10:07:00-04:00,542.760009765625,543.0999755859375,542.510009765625,542.5599975585938,542.5599975585938,116604
2024-07-26 10:08:00-04:00,542.6199951171875,542.6699829101562,542.0349731445312,542.3699951171875,542.3699951171875,156383
2024-07-26 10:09:00-04:00,542.3699951171875,542.52001953125,542.0399780273438,542.1699829101562,542.1699829101562,118762
2024-07-26 10:10:00-04:00,542.1400146484375,542.8925170898438,542.1300048828125,542.8699951171875,542.8699951171875,115627
2024-07-26 10:11:00-04:00,542.9000244140625,543.1500244140625,542.8900146484375,543.1174926757812,543.1174926757812,94183
2024-07-26 10:12:00-04:00,543.103515625,543.2562866210938,542.9500122070312,543.2100219726562,543.2100219726562,51653
2024-07-26 10:13:00-04:00,543.2597045898438,543.2597045898438,542.8800048828125,542.97998046875,542.97998046875,153724
2024-07-26 10:14:00-04:00,543.0499877929688,543.0499877929688,542.4600219726562,542.510009765625,542.510009765625,91734
2024-07-26 10:15:00-04:00,542.510009765625,542.9299926757812,542.4500122070312,542.760009765625,542.760009765625,79799
2024-07-26 10:16:00-04:00,542.81787109375,543.0899047851562,542.75,542.9500122070312,542.9500122070312,72036
2024-07-26 10:17:00-04:00,542.9600219726562,543.14501953125,542.72998046875,542.739990234375,542.739990234375,75837
2024-07-26 10:18:00-04:00,542.7449951171875,542.8099975585938,542.3300170898438,542.340087890625,542.340087890625,55677
2024-07-26 10:19:00-04:00,542.3499755859375,542.5872192382812,542.2899780273438,542.5800170898438,542.5800170898438,87053
2024-07-26 10:20:00-04:00,542.5900268554688,543.0900268554688,542.5850219726562,543.0650024414062,543.0650024414062,65242
2024-07-26 10:21:00-04:00,542.7999877929688,543.1799926757812,542.75390625,542.7999877929688,542.7999877929688,73933
2024-07-26 10:22:00-04:00,542.7999877929688,543.1099853515625,542.72998046875,542.8499755859375,542.8499755859375,64320
2024-07-26 10:23:00-04:00,542.875,543.3499755859375,542.875,543.27001953125,543.27001953125,130080
2024-07-26 10:24:00-04:00,543.3200073242188,543.7999877929688,543.3140258789062,543.6699829101562,543.6699829101562,120697
2024-07-26 10:25:00-04:00,543.68798828125,543.8499755859375,543.6400146484375,543.7100219726562,543.7100219726562,84747
2024-07-26 10:26:00-04:00,543.739990234375,544.4000244140625,543.739990234375,544.3499755859375,544.3499755859375,209575
2024-07-26 10:27:00-04:00,544.3300170898438,544.5,544.2578735351562,544.290283203125,544.290283203125,109348
2024-07-26 10:28:00-04:00,544.3200073242188,544.6300048828125,544.3200073242188,544.510009765625,544.510009765625,98679
2024-07-26 10:29:00-04:00,544.4849853515625,544.4849853515625,543.5900268554688,543.6309204101562,543.6309204101562,116810
2024-07-26 10:30:00-04:00,543.6300048828125,543.8300170898438,542.97998046875,543.02001953125,543.02001953125,143664
2024-07-26 10:31:00-04:00,542.9400024414062,543.0499267578125,542.5,542.5050048828125,542.5050048828125,121034
2024-07-26 10:32:00-04:00,542.5,542.5599975585938,542.0800170898438,542.1599731445312,542.1599731445312,170077
2024-07-26 10:33:00-04:00,542.22998046875,542.3499145507812,541.8800048828125,542.1099853515625,542.1099853515625,122007
2024-07-26 10:34:00-04:00,542.0999755859375,542.2899780273438,541.7999877929688,541.8298950195312,541.8298950195312,141437
2024-07-26 10:35:00-04:00,541.8200073242188,542.1300048828125,541.6699829101562,542.1199951171875,542.1199951171875,165456
2024-07-26 10:36:00-04:00,542.0999755859375,542.2999877929688,542.02001953125,542.0999755859375,542.0999755859375,102923
2024-07-26 10:37:00-04:00,542.1400146484375,542.39501953125,541.97998046875,541.97998046875,541.97998046875,91959
2024-07-26 10:38:00-04:00,542.219970703125,542.219970703125,541.77001953125,542.219970703125,542.219970703125,88492
2024-07-26 10:39:00-04:00,542.22998046875,542.27001953125,542.030029296875,542.1199951171875,542.1199951171875,71572
2024-07-26 10:40:00-04:00,542.1500244140625,542.4500122070312,542.0,542.3250122070312,542.3250122070312,121134
2024-07-26 10:41:00-04:00,542.3798828125,542.5963745117188,542.25,542.4450073242188,542.4450073242188,103912
2024-07-26 10:42:00-04:00,542.47998046875,542.8599853515625,542.47998046875,542.8599853515625,542.8599853515625,85176
2024-07-26 10:43:00-04:00,542.8800048828125,543.1199951171875,542.719970703125,543.0999755859375,543.0999755859375,92092
2024-07-26 10:44:00-04:00,543.0900268554688,543.0900268554688,542.4199829101562,542.4597778320312,542.4597778320312,80664
2024-07-26 10:45:00-04:00,542.4650268554688,542.5800170898438,542.3200073242188,542.4600219726562,542.4600219726562,94726
2024-07-26 10:46:00-04:00,542.4600219726562,542.5700073242188,542.219970703125,542.3400268554688,542.3400268554688,59442
2024-07-26 10:47:00-04:00,542.3300170898438,542.6400146484375,542.1599731445312,542.6300048828125,542.6300048828125,81354
2024-07-26 10:48:00-04:00,542.6300048828125,542.8300170898438,542.530029296875,542.5651245117188,542.5651245117188,108066
2024-07-26 10:49:00-04:00,542.6199951171875,542.9000244140625,542.47998046875,542.5499877929688,542.5499877929688,62519
2024-07-26 10:50:00-04:00,542.530029296875,542.5599975585938,542.219970703125,542.5599975585938,542.5599975585938,182800
2024-07-26 10:51:00-04:00,542.52001953125,542.6900024414062,542.3900146484375,542.4600219726562,542.4600219726562,54211
2024-07-26 10:52:00-04:00,542.4400024414062,542.5189208984375,542.1527709960938,542.3499755859375,542.3499755859375,77202
2024-07-26 10:53:00-04:00,542.3699951171875,542.5748291015625,542.2301025390625,542.5120239257812,542.5120239257812,147002
2024-07-26 10:54:00-04:00,542.52001953125,542.77001953125,542.4299926757812,542.510009765625,542.510009765625,49403
2024-07-26 10:55:00-04:00,542.526123046875,542.6699829101562,542.380126953125,542.530029296875,542.530029296875,31302
2024-07-26 10:56:00-04:00,542.4299926757812,542.4400024414062,542.3701171875,542.3900146484375,542.3900146484375,92810
2024-07-26 10:57:00-04:00,542.3900146484375,542.9349975585938,542.3400268554688,542.760009765625,542.760009765625,65044
2024-07-26 10:58:00-04:00,542.7899780273438,543.280029296875,542.780029296875,543.2000732421875,543.2000732421875,94184
2024-07-26 10:59:00-04:00,543.2103881835938,543.469970703125,543.0800170898438,543.4199829101562,543.4199829101562,82876
2024-07-26 11:00:00-04:00,543.4299926757812,543.5599975585938,543.280029296875,543.469970703125,543.469970703125,79937
2024-07-26 11:01:00-04:00,543.47998046875,543.830078125,543.3900146484375,543.72998046875,543.72998046875,89875
2024-07-26 11:02:00-04:00,543.739990234375,543.8551025390625,543.719970703125,543.739990234375,543.739990234375,75348
2024-07-26 11:03:00-04:00,543.780029296875,543.7999877929688,543.5,543.75,543.75,55030
2024-07-26 11:04:00-04:00,543.739990234375,543.77001953125,543.5499877929688,543.6300048828125,543.6300048828125,53516
2024-07-26 11:05:00-04:00,543.6099853515625,543.8800048828125,543.5900268554688,543.7899780273438,543.7899780273438,141105
2024-07-26 11:06:00-04:00,543.7899780273438,543.9000244140625,543.6699829101562,543.6898803710938,543.6898803710938,75931
2024-07-26 11:07:00-04:00,543.739990234375,543.8699951171875,543.4400024414062,543.7449951171875,543.7449951171875,111987
2024-07-26 11:08:00-04:00,543.719970703125,543.9299926757812,543.719970703125,543.8800048828125,543.8800048828125,71586
2024-07-26 11:09:00-04:00,543.8800048828125,544.030029296875,543.5900268554688,543.5999755859375,543.5999755859375,105761
2024-07-26 11:10:00-04:00,543.6199951171875,543.739990234375,543.4500122070312,543.5399780273438,543.5399780273438,90904
2024-07-26 11:11:00-04:00,543.573974609375,543.6400146484375,543.3099975585938,543.4299926757812,543.4299926757812,91902
2024-07-26 11:12:00-04:00,543.4246826171875,543.63623046875,543.030029296875,543.0399780273438,543.0399780273438,144464
2024-07-26 11:13:00-04:00,543.0499877929688,543.4500122070312,543.0499877929688,543.3900756835938,543.3900756835938,100824
2024-07-26 11:14:00-04:00,543.4099731445312,543.5800170898438,543.3900146484375,543.4299926757812,543.4299926757812,137698
2024-07-26 11:15:00-04:00,543.4199829101562,543.4500122070312,542.919921875,543.0499877929688,543.0499877929688,117427
2024-07-26 11:16:00-04:00,543.0599975585938,543.2100219726562,542.7802734375,542.9000244140625,542.9000244140625,74513
2024-07-26 11:17:00-04:00,542.9199829101562,543.219970703125,542.8800048828125,543.0800170898438,543.0800170898438,73387
2024-07-26 11:18:00-04:00,543.0900268554688,543.2000122070312,542.9401245117188,542.9600219726562,542.9600219726562,47553
2024-07-26 11:19:00-04:00,542.969970703125,543.0902099609375,542.8900146484375,542.969970703125,542.969970703125,72749
2024-07-26 11:20:00-04:00,542.9760131835938,543.206787109375,542.8400268554688,543.2000122070312,543.2000122070312,59067
2024-07-26 11:21:00-04:00,543.2100219726562,543.2100219726562,542.9600219726562,543.030029296875,543.030029296875,46321
2024-07-26 11:22:00-04:00,543.0401000976562,543.3800048828125,542.97998046875,543.3800048828125,543.3800048828125,55238
2024-07-26 11:23:00-04:00,543.3699951171875,543.52001953125,543.260009765625,543.3900146484375,543.3900146484375,52097
2024-07-26 11:24:00-04:00,543.4099731445312,543.5,543.3200073242188,543.4249877929688,543.4249877929688,39503
2024-07-26 11:25:00-04:00,543.4000244140625,543.5999755859375,543.3699951171875,543.4099731445312,543.4099731445312,60661
2024-07-26 11:26:00-04:00,543.4000244140625,543.4000244140625,543.0501098632812,543.219970703125,543.219970703125,75990
2024-07-26 11:27:00-04:00,543.1699829101562,543.3200073242188,542.8800048828125,543.2999877929688,543.2999877929688,74208
2024-07-26 11:28:00-04:00,543.3099975585938,543.3900146484375,543.0,543.27001953125,543.27001953125,160444
2024-07-26 11:29:00-04:00,543.2899780273438,543.2899780273438,543.1599731445312,543.2100219726562,543.2100219726562,26218
2024-07-26 11:30:00-04:00,543.2100219726562,543.5050048828125,543.2000122070312,543.3599853515625,543.3599853515625,172568
2024-07-26 11:31:00-04:00,543.3699951171875,543.7000122070312,543.3699951171875,543.5499877929688,543.5499877929688,50738
2024-07-26 11:32:00-04:00,543.5399780273438,543.6849975585938,543.3900146484375,543.5900268554688,543.5900268554688,28808
2024-07-26 11:33:00-04:00,543.5900268554688,543.6599731445312,543.469970703125,543.469970703125,543.469970703125,28210
2024-07-26 11:34:00-04:00,543.5,543.530029296875,543.1099853515625,543.1199951171875,543.1199951171875,41271
2024-07-26 11:35:00-04:00,543.1099853515625,543.1599731445312,542.8889770507812,542.989990234375,542.989990234375,64822
2024-07-26 11:36:00-04:00,543.0,543.1400146484375,542.9000244140625,543.1300048828125,543.1300048828125,50363
2024-07-26 11:37:00-04:00,543.1300048828125,543.5599975585938,543.1099853515625,543.5399780273438,543.5399780273438,61634
2024-07-26 11:38:00-04:00,543.510009765625,543.6798706054688,543.4400024414062,543.5850219726562,543.5850219726562,58297
2024-07-26 11:39:00-04:00,543.5700073242188,543.760009765625,543.5200805664062,543.74951171875,543.74951171875,43492
2024-07-26 11:40:00-04:00,543.7100219726562,543.905029296875,543.6400146484375,543.719970703125,543.719970703125,43767
2024-07-26 11:41:00-04:00,543.72998046875,543.7899780273438,543.6199951171875,543.6300048828125,543.6300048828125,38038
2024-07-26 11:42:00-04:00,543.6300048828125,543.840087890625,543.4400024414062,543.840087890625,543.840087890625,48804
2024-07-26 11:43:00-04:00,543.8300170898438,543.8800048828125,543.7089233398438,543.8800048828125,543.8800048828125,34021
2024-07-26 11:44:00-04:00,543.8599853515625,544.0349731445312,543.8400268554688,544.00537109375,544.00537109375,1112704
2024-07-26 11:45:00-04:00,544.0,544.1500244140625,543.9400024414062,544.1099853515625,544.1099853515625,182728
2024-07-26 11:46:00-04:00,544.0999145507812,544.1300048828125,543.9099731445312,544.02001953125,544.02001953125,68428
2024-07-26 11:47:00-04:00,544.02001953125,544.22998046875,543.9400024414062,544.2100219726562,544.2100219726562,203147
2024-07-26 11:48:00-04:00,544.219970703125,544.3499755859375,544.1900024414062,544.219970703125,544.219970703125,1255801
2024-07-26 11:49:00-04:00,544.1900024414062,544.489990234375,544.1099853515625,544.4650268554688,544.4650268554688,77543
2024-07-26 11:50:00-04:00,544.489990234375,544.5800170898438,544.4400024414062,544.530029296875,544.530029296875,83739
2024-07-26 11:51:00-04:00,544.5349731445312,544.5703125,544.3699951171875,544.4349975585938,544.4349975585938,64838
2024-07-26 11:52:00-04:00,544.3300170898438,544.3300170898438,544.3300170898438,544.3300170898438,544.3300170898438,79909
2024-07-26 11:53:00-04:00,544.3499755859375,544.5,544.3400268554688,544.469970703125,544.469970703125,71693
2024-07-26 11:54:00-04:00,544.469970703125,544.530029296875,544.3400268554688,544.3800048828125,544.3800048828125,79007
2024-07-26 11:55:00-04:00,544.4000244140625,544.5599975585938,544.3499755859375,544.5250244140625,544.5250244140625,57753
2024-07-26 11:56:00-04:00,544.510009765625,544.5499877929688,544.2899780273438,544.469970703125,544.469970703125,79650
2024-07-26 11:57:00-04:00,544.5,544.510009765625,544.5,544.510009765625,544.510009765625,59155
2024-07-26 11:58:00-04:00,544.5050048828125,544.8699951171875,544.4400024414062,544.8300170898438,544.8300170898438,144410
2024-07-26 11:59:00-04:00,544.8250122070312,544.9600219726562,544.75,544.8499755859375,544.8499755859375,104824
2024-07-26 12:00:00-04:00,544.8599853515625,545.0599975585938,544.7899780273438,544.8499755859375,544.8499755859375,114128
2024-07-26 12:01:00-04:00,544.8699951171875,545.02001953125,544.780029296875,545.0150146484375,545.0150146484375,93403
2024-07-26 12:02:00-04:00,545.25,545.2899780273438,544.969970703125,545.25,545.25,133359
2024-07-26 12:03:00-04:00,545.239990234375,545.4301147460938,545.22998046875,545.3900146484375,545.3900146484375,122443
2024-07-26 12:04:00-04:00,545.3800048828125,545.4199829101562,545.3049926757812,545.3900146484375,545.3900146484375,76978
2024-07-26 12:05:00-04:00,545.3900146484375,545.47998046875,545.2899780273438,545.4450073242188,545.4450073242188,130399
2024-07-26 12:06:00-04:00,545.4600219726562,545.8099975585938,545.4600219726562,545.7449951171875,545.7449951171875,199522
2024-07-26 12:07:00-04:00,545.75,545.760009765625,545.52001953125,545.6300048828125,545.6300048828125,155486
2024-07-26 12:08:00-04:00,545.6400146484375,545.8250122070312,545.6199951171875,545.7999877929688,545.7999877929688,137197
2024-07-26 12:09:00-04:00,545.8099975585938,545.9199829101562,545.7200927734375,545.9000244140625,545.9000244140625,171902
2024-07-26 12:10:00-04:00,545.9099731445312,546.02001953125,545.75,545.780029296875,545.780029296875,392671
2024-07-26 12:11:00-04:00,545.7999877929688,545.8300170898438,545.3150024414062,545.5599975585938,545.5599975585938,206285
2024-07-26 12:12:00-04:00,545.5700073242188,545.6199951171875,545.3499755859375,545.3900146484375,545.3900146484375,91068
2024-07-26 12:13:00-04:00,545.4000244140625,545.4199829101562,545.02001953125,545.0599975585938,545.0599975585938,144404
2024-07-26 12:14:00-04:00,545.0800170898438,545.280029296875,545.0650024414062,545.2349853515625,545.2349853515625,113523
2024-07-26 12:15:00-04:00,545.239990234375,545.489990234375,545.239990234375,545.3699951171875,545.3699951171875,110908
2024-07-26 12:16:00-04:00,545.3699951171875,545.4199829101562,545.1099853515625,545.219970703125,545.219970703125,81282
2024-07-26 12:17:00-04:00,545.219970703125,545.3599853515625,545.1500244140625,545.1500244140625,545.1500244140625,52874
2024-07-26 12:18:00-04:00,545.094970703125,545.3400268554688,545.0900268554688,545.3300170898438,545.3300170898438,49761
2024-07-26 12:19:00-04:00,545.3099975585938,545.469970703125,545.25,545.2612915039062,545.2612915039062,43921
2024-07-26 12:20:00-04:00,545.2100219726562,545.3900146484375,545.0900268554688,545.3800048828125,545.3800048828125,67521
2024-07-26 12:21:00-04:00,545.3800048828125,545.4949951171875,545.27001953125,545.27001953125,545.27001953125,49995
2024-07-26 12:22:00-04:00,545.2999877929688,545.3800048828125,545.1699829101562,545.1799926757812,545.1799926757812,64037
2024-07-26 12:23:00-04:00,545.1900024414062,545.22998046875,545.0900268554688,545.1799926757812,545.1799926757812,53618
2024-07-26 12:24:00-04:00,545.2000122070312,545.375,545.0999755859375,545.3599853515625,545.3599853515625,40740
2024-07-26 12:25:00-04:00,545.375,545.5900268554688,545.3400268554688,545.530029296875,545.530029296875,72057
2024-07-26 12:26:00-04:00,545.530029296875,545.7119750976562,545.52001953125,545.7000122070312,545.7000122070312,70052
2024-07-26 12:27:00-04:00,545.7100219726562,545.719970703125,545.5399780273438,545.5900268554688,545.5900268554688,52929
2024-07-26 12:28:00-04:00,545.594970703125,545.889892578125,545.5800170898438,545.889892578125,545.889892578125,61078
2024-07-26 12:29:00-04:00,545.8900146484375,545.8900146484375,545.5599975585938,545.5712280273438,545.5712280273438,111433
2024-07-26 12:30:00-04:00,545.5700073242188,545.9199829101562,545.5700073242188,545.8699951171875,545.8699951171875,60348
2024-07-26 12:31:00-04:00,545.8699951171875,545.9400024414062,545.780029296875,545.918701171875,545.918701171875,42360
2024-07-26 12:32:00-04:00,545.9099731445312,546.02001953125,545.8800048828125,546.0,546.0,56249
2024-07-26 12:33:00-04:00,545.9998779296875,546.02001953125,545.8200073242188,545.9000244140625,545.9000244140625,63108
2024-07-26 12:34:00-04:00,545.9000244140625,545.9199829101562,545.6900024414062,545.6900024414062,545.6900024414062,40919
2024-07-26 12:35:00-04:00,545.6799926757812,545.7100219726562,545.3400268554688,545.5700073242188,545.5700073242188,88281
2024-07-26 12:36:00-04:00,545.5800170898438,545.739990234375,545.3300170898438,545.3699951171875,545.3699951171875,81257
2024-07-26 12:37:00-04:00,545.3900146484375,545.5800170898438,545.2999877929688,545.5599975585938,545.5599975585938,60483
2024-07-26 12:38:00-04:00,545.5499877929688,545.6798706054688,545.4199829101562,545.6300048828125,545.6300048828125,52678
2024-07-26 12:39:00-04:00,545.7501831054688,545.780029296875,545.5499877929688,545.7501831054688,545.7501831054688,41958
2024-07-26 12:40:00-04:00,545.760009765625,545.9000244140625,545.72998046875,545.8800048828125,545.8800048828125,61403
2024-07-26 12:41:00-04:00,545.8800048828125,545.9600219726562,545.760009765625,545.8801879882812,545.8801879882812,36238
2024-07-26 12:42:00-04:00,545.8800048828125,546.1500244140625,545.8200073242188,546.1500244140625,546.1500244140625,83169
2024-07-26 12:43:00-04:00,546.1259765625,546.4000244140625,546.0900268554688,546.3900146484375,546.3900146484375,79529
2024-07-26 12:44:00-04:00,546.3900146484375,546.4400024414062,546.25,546.3400268554688,546.3400268554688,73961
